feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.9687369149380888,0.1232874768942023,-0.0623377048413127,1.1531864835899808,0.9858471884605328,-0.8974318876900201,-0.4053742599145148,0.7406476255321918,0.4045399634414201,-1.0159676061919771,42.67137812993431
0.0986005336909109,-0.3756256955525305,-0.0535172162123846,-0.6351466737247858,0.1249635373064579,0.9857235805320878,1.164187391970485,2.718805713472931,0.0958045578127306,0.1783646765264957,75.01408256855615
0.29871047966245,-0.7244914685066411,2.069693164314193,-1.865409687987772,0.0655373491027377,1.8433130234064825,1.3362170095959351,0.8478296559207371,0.3869697136493867,-0.6067325447692794,-4.055390770090625
0.015510537342409,0.2740932025099101,-0.0631862156611395,-1.1199030731040402,0.4534817717142515,-0.6271854795552901,-1.1623186102248024,-0.6648369998936206,-1.2296394655882792,-2.001483667765789,-295.7216343231406
0.8483588857942291,2.017074875028317,0.1931337506443897,0.0687555234575395,0.4071298262801184,0.0025943250782626,-0.9083885285016003,1.4488747728907188,-0.5915715871348382,-0.1551565977299507,44.43243324202908
0.9925337151248368,-0.6532008646965923,-1.069848192796886,1.4032781177044384,-0.4469416054149995,-0.5136126174760143,-1.054190045581043,0.4102761460476732,-2.883125403585844,0.435786010817341,21.67909171486784
0.5584207669887021,0.8580139959486249,0.3858320271362508,-0.2078772460820834,0.55217986920107,-1.115996930243652,-0.6651310869952136,1.5326209530282524,-0.726175690227259,-2.431712949714224,-146.51747433270663
-0.1334685233334663,0.5843019799614395,-0.4416019767726508,0.8034771647741714,-0.0082551904874331,-1.008171101032164,-1.7241958077908823,-0.1122761972599269,-0.3160734270139326,0.2096081832004597,-60.555436384059874
-0.4802785673623724,-1.0668101369041645,0.0706321820764971,-0.0183613795165792,0.7129017077315633,-0.7775684687347327,-0.796543557759153,-0.1735080515955283,0.5194074868829682,1.5453150149623511,-15.316268360455265
-0.3403509479982533,-0.3645153281725022,1.1909275013124725,1.1141878313407674,-0.7825303607384406,1.527876086101291,-0.2082807408227514,0.7339124354243559,-1.2831272344012312,1.393204295494186,176.6451441538252
0.4773637942761046,0.2602444632514261,-0.8718414098143136,-2.8137540455924417,-0.9825487258189706,-1.0772941356418726,-1.2166063311558226,-0.9219273732722704,-0.5624872949848263,0.097203046413226,-325.8431062104784
-0.3421374716909801,-0.2038252891947828,0.7086569932554708,0.4724897177709306,1.6715809930547338,0.9095462374162138,-0.9132701643018112,1.400417057570664,-0.2049030539461078,-1.080665689692207,-56.62820477035129
0.3180030974041321,-0.9294195825860476,0.6296787206667569,0.7285114456886924,1.4302262780684547,0.0669757252183111,-0.3776830915788529,0.5181511266004415,-0.1167074553160134,0.0193704589179094,46.26491736650581
-0.295472190579974,0.0271800016679527,1.0159302755929664,-0.2504682587150056,-0.2564841174262263,0.4611146507954871,-0.7792017496521283,-1.804082278808642,0.8002717723207478,-0.4348990636118373,-88.9944127730043
0.8250105183369393,1.2143370578845287,0.1157579380585693,0.4021496298484852,0.8694888833677584,1.8030619622064208,0.3820655414934091,1.248893146636315,-1.0711712986059096,-0.5791042743458146,127.20475918119423
-0.7743520772905262,1.7635238043452452,-0.166490097840472,-0.6184779322002038,0.6618115258585495,2.177306241467773,-0.5258072750622445,0.5750291724913295,-0.4822250091478164,-1.7749586881772332,-134.0920560282971
0.8141335217509575,-0.3095466218053777,-0.5660765597170583,-0.6149454762466259,0.2486121540172211,1.7500019853877866,-1.1892477540965705,0.5718721773034212,0.4430784164069209,0.6411357156870616,-63.02070282287466
-0.6655790546452972,0.6631754792404264,-0.0354113333058588,1.7615664959331692,0.2146333862502645,1.29333140756491,-1.5384914429537304,0.7869208508443251,1.4204594719514338,-0.0989368822436161,47.022758742324456
-1.98262489118202,-0.7232141070715715,-0.6720620740640655,0.1749087701793998,0.061753058957094,0.2030514757968739,0.8733228475251754,-0.5980795380962238,0.6468324083753303,2.088667751833281,92.68280521964196
1.0105233387584431,0.9142048469965556,-0.2275582037330357,-1.0096397040738196,-0.2785586648384665,-0.2092859938910547,-1.0200893731998837,0.5173132229398881,0.61665725219854,0.7878753325001981,-40.77222562906031
-2.090558302749173,-1.7759795472330262,1.087294467574499,3.075332453453874,-0.9017205026060694,1.2274546740843908,0.2086879106880878,-0.6002843663967912,1.3574338450775632,-0.5944265198562899,128.26359974465564
1.982930806157392,1.7197780680112194,-0.4981284261447189,0.452562759790927,1.2552041886353071,1.6272372128952046,1.3757367604817676,-0.1359595814479787,-1.565128733197035,-0.3687591901090575,239.2850791946389
2.25972374197814,1.1161080044454768,0.2024072318684058,0.3782066529141704,-1.090687770046174,0.5878209052126098,-0.3536533492315873,-0.2568774887975624,0.174515706022565,1.1770223629611112,191.72688218852943
-0.3395834485536255,-2.498203013578135,-0.9802808147888756,0.1591938504095012,0.4749084051211592,-0.6540355052772011,-0.2453743744153572,-0.9347027210488014,0.4673427339691509,0.0467153189082828,-129.84049475795058
-0.1765234382282196,-0.5262934227863094,0.1061545033914197,0.6487977211003586,-0.7247086804051214,0.3421861690683785,1.3417387688629854,0.8367160680215338,1.8124476623279009,0.6603152447533126,184.19182432587525
-0.7531245257944588,-1.903844015322345,-2.3015171545467923,-0.4616480244500533,-1.3854387161510535,-0.1347265432371388,0.3277668498539851,0.9831014409356728,-0.8232218388194974,0.7569192565368156,-123.9727963383376
0.5329781644219954,0.4272543713215065,-0.3023786215681376,-0.7291709555145591,-1.35159611870075,0.6441525990466341,-1.7460983504589216,-0.3981565233017695,-0.8239632096561075,-1.3305156935382343,-247.0037184365248
3.161772692632528,-1.4355911193549795,-0.1801168821625124,2.259803729994042,0.3002022683963984,-1.2983569294717536,-0.1394519668404315,-2.1056297718334265,-0.1132400046076485,0.9806970600673116,250.0626432126339
1.018750062079487,-0.4136372617820825,-0.746259676419332,0.4710355091463319,-1.8030154306453088,-0.4533273655133844,-0.1766268905897114,-0.2708045509960612,-1.18422771673207,0.7066604684805546,41.54032538448158
-1.3329770257544675,0.386471495274018,0.6667999732512875,0.7250589367858917,0.0447107848043284,-0.3944622209319235,2.2579786266290096,1.3665794333236372,0.0830847526991103,0.1761049710874633,225.90256120988408
1.1834609463314267,-0.2270193782698519,1.0281530734356454,1.486761912964652,-0.3811714106980949,-0.3684819241689819,-0.4830574490551521,-0.873745125164055,-0.2707741506692992,1.5710023776670474,221.5400131745829
-1.5390366872083403,0.7179324294016403,-1.2170602345692192,-1.1156774202435311,1.2037299129196286,-0.3361418503546655,0.1238692837592912,0.4414743699298252,0.4681530434496107,-0.1161409806498083,-134.97949920322424
0.4034767346981416,1.769970312612791,0.671885890477369,1.3691079863947613,0.1020078104534043,0.9500932293681336,-1.614869364019769,-0.7575539973777886,0.539928349818329,-0.824366652145944,37.29655686945048
-0.1264506420372652,-0.5654345072710723,0.7703709884129911,-0.2160723558143685,1.0627050768409143,0.5165616345026411,0.3167912375292657,-0.349561746256302,0.1570153969130103,0.8781811458349955,70.75555985805958
-0.0231643493385478,0.328146214041263,0.3362344233986329,-0.292014810089641,0.8842293579101126,1.4365899801858304,-0.9009515657223915,-0.0976019884090794,-0.9235019970852428,-0.029676159525275,-52.44693027702856
0.9869696648780332,1.0091717123005572,-1.515359985465206,-0.4047585052879279,0.1943400799623636,-1.5629472964283568,-2.1920401906874205,0.5245210309343176,-0.7202987825210141,-0.0826514915300018,-183.7197129813236
1.137604997237929,-0.2035295694331832,0.087238489437491,0.1236499806492505,0.908281055285019,-0.8644230301112408,0.5581407394096093,0.7992699812929756,1.3392059798361575,-0.9084258972217064,44.97211073131636
-0.3563981239707455,-0.1431811632099698,-0.4177398569848199,-1.3115227066249422,0.1776634837655605,-0.5462894364710716,0.2478159379753081,0.5759842571878577,1.428502845499015,1.0832975041795896,-36.518326235049
-1.1536119679123764,-0.3895455200911512,1.216169653048777,0.4708246828317802,-0.0298690698506431,0.2548233117796185,0.4808707728234973,0.250977677606369,1.1629037435198597,-0.6673446309858286,26.66217790016772
-1.2020385505183484,-0.2456424754090152,0.235592975132555,-1.4474655981608269,0.419928374604564,-1.6440190541997204,1.078952672487015,0.7240047891592596,1.548920570079032,-0.4842717586655375,-101.39868171478072
1.0009786651533357,-0.3378021977980269,-0.2595850670279347,0.2263415350905154,-0.3101512732725924,-0.3512690788820425,-0.234534950126097,2.179189386350696,0.4511918619280371,0.363004884635814,57.08471278966206
-0.1983712915511073,0.5218416544525112,-1.870229467572977,2.0239307933541566,-0.9624196831491816,-2.45209338343298,-1.1376521878339845,1.7235824147415235,-1.087929879053162,-0.5808335531556011,-26.15266672813032
